Date,Venue,Location,Postcode,Players signed up,Players at last set champ,Travel time,Route link,Event link,Last set champ link,Price,Created
2026-06-14,Jester Games Store,"35 King St E, 35 King Street East, Stockport, England, SK1 1XJ, GB",SK1 1XJ,1,19,2h 44m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=35%20King%20St%20E%2C%2035%20King%20Street%20East%2C%20Stockport%2C%20England%2C%20SK1%201XJ%2C%20GB,https://tcg.ravensburgerplay.com/events/544941,https://tcg.ravensburgerplay.com/events/427746,£25.00,2026-05-16T13:42:06.269755
2026-06-14,Merchants' Guild,"50 Albion St, G1 1LH, Glasgow, Scotland, G1 1LH, GB",G1 1LH,0,12,6h 24m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=50%20Albion%20St%2C%20G1%201LH%2C%20Glasgow%2C%20Scotland%2C%20G1%201LH%2C%20GB,https://tcg.ravensburgerplay.com/events/579998,https://tcg.ravensburgerplay.com/events/370823,£20.00,2026-05-16T13:42:06.883273

2026-06-20,Marquee Models,"71 Harvey Centre Approach, Harlow, England, CM201XS, GB",CM201XS,0,8,1h 5m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=71%20Harvey%20Centre%20Approach%2C%20Harlow%2C%20England%2C%20CM201XS%2C%20GB,https://tcg.ravensburgerplay.com/events/503021,https://tcg.ravensburgerplay.com/events/395405,£15.00,2026-05-16T13:42:09.615888
2026-06-20,Angle Gaming Lounge,"939 Lincoln Road, Peterborough, England, pe4 6af, GB",PE4 6AF,1,11,1h 12m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=939%20Lincoln%20Road%2C%20Peterborough%2C%20England%2C%20pe4%206af%2C%20GB,https://tcg.ravensburgerplay.com/events/483033,https://tcg.ravensburgerplay.com/events/364627,£10.00,2026-05-16T13:42:12.031740
2026-06-20,Lionsheart Bookshop and Cafe,"67 Commercial Way, Woking, England, GU21 6HN, GB",GU21 6HN,9,8,1h 12m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=67%20Commercial%20Way%2C%20Woking%2C%20England%2C%20GU21%206HN%2C%20GB,https://tcg.ravensburgerplay.com/events/578138,https://tcg.ravensburgerplay.com/events/481649,£15.00,2026-05-16T13:42:13.899318
2026-06-20,The Dice Cup,"68-70 Mansfield Road, Nottingham, England, NG1 3GY, GB",NG1 3GY,1,15,1h 34m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=68-70%20Mansfield%20Road%2C%20Nottingham%2C%20England%2C%20NG1%203GY%2C%20GB,https://tcg.ravensburgerplay.com/events/567650,https://tcg.ravensburgerplay.com/events/454161,£12.00,2026-05-16T13:42:10.654500
2026-06-20,The Ludoquist,"63-67 High Street, London, England, CR0 1QE, GB",CR0 1QE,0,11,1h 42m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=63-67%20High%20Street%2C%20London%2C%20England%2C%20CR0%201QE%2C%20GB,https://tcg.ravensburgerplay.com/events/594399,https://tcg.ravensburgerplay.com/events/472836,£0.20,2026-05-16T13:42:13.112824
2026-06-20,Zatu Gaming Centre,"40 Barnard Road, Bowthorpe Employment Area, England, NR5 9JB, GB",NR5 9JB,0,13,2h 16m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=40%20Barnard%20Road%2C%20Bowthorpe%20Employment%20Area%2C%20England%2C%20NR5%209JB%2C%20GB,https://tcg.ravensburgerplay.com/events/594966,https://tcg.ravensburgerplay.com/events/280166,£15.00,2026-05-16T13:42:08.804471
2026-06-20,Firestorm Games Newport,"Spytty Road, Tesco, Newport, NP19 4TX, GB",NP19 4TX,0,13,2h 35m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=Spytty%20Road%2C%20Tesco%2C%20Newport%2C%20NP19%204TX%2C%20GB,https://tcg.ravensburgerplay.com/events/538400,https://tcg.ravensburgerplay.com/events/402561,£17.00,2026-05-16T13:42:08.314257
